competency_id,competency_code,competency_name,competency_type,avg_growth_Berlin,avg_growth_Brandenburg,avg_growth_Dahme-Spreewald,avg_growth_Deutschland,avg_growth_Oder-Spree,avg_growth_Teltow-Fläming,demand_score_Berlin,demand_score_Brandenburg,demand_score_Dahme-Spreewald,demand_score_Deutschland,demand_score_Oder-Spree,demand_score_Teltow-Fläming,total_jobs_Berlin,total_jobs_Brandenburg,total_jobs_Dahme-Spreewald,total_jobs_Deutschland,total_jobs_Oder-Spree,total_jobs_Teltow-Fläming,demand_score_TH_Wildau
62309,K 030206-003,"Auftragsannahme, -bearbeitung",E,-0.12097204624628785,0.09424334398501799,0.07746502534840732,0.00937168476860995,0.2721913786431021,0.9057612328130966,5.8,9.7,10.5,8.4,9.9,10.1,62134.0,40815.0,3066.0,1475216.0,2094.0,4248.0,10.2
64392,K 090100-009,Didaktik,E,-0.07389205703198799,0.2156788918783888,0.1762637375164469,0.15517681894231197,0.28657246011307824,0.41261639635486097,8.0,10.3,12.0,8.9,11.9,6.4,86010.0,42985.0,3498.0,1565877.0,2532.0,2719.0,10.1
65448,K 100104-025,"Recherche, Informationsbeschaffung",E,-0.07622208643731215,0.14310158417830016,0.06998690978060539,0.04871403573566035,0.037973409324861436,0.5575922468532046,14.7,10.6,11.7,10.9,10.2,8.4,157975.0,44397.0,3400.0,1915899.0,2171.0,3545.0,10.1
138858,K 010205-004,Wartungs-/Instandhaltungssoftware anwenden (CMMS),E,-0.05343410561833496,0.31772560096464575,0.11639254382644047,0.008378409394316848,0.23038115155327035,0.45457936209092814,3.6,8.6,8.4,6.7,9.9,11.5,39005.0,35902.0,2438.0,1170745.0,2102.0,4843.0,9.9
63656,K 070403-008,Krankenhausinformationssysteme - KIS,E,-0.03540748751477004,0.15496946806761935,-0.15682574811406141,-0.016264801105240794,-0.19734664478227967,5.961363412548016,5.5,11.8,7.6,7.6,9.5,12.4,59091.0,49517.0,2207.0,1340579.0,2020.0,5248.0,9.8
63100,K 0605-032,Reinigen,E,-0.00356345376109662,0.4665619625081601,0.43138560412239163,0.24605607864080337,0.34781101702438644,1.2715225001183446,4.3,8.6,9.7,6.5,10.6,8.7,45862.0,36142.0,2822.0,1147704.0,2256.0,3656.0,9.7
64412,K 090100-029,Methodik,E,-0.09833081383492331,0.24122793341493895,0.11500559661148455,0.15503647427245995,0.28748917386036793,0.39455729498330927,7.9,9.9,11.7,8.7,11.3,6.2,84245.0,41293.0,3393.0,1526330.0,2392.0,2614.0,9.7
62322,K 030206-016,Inventur,E,-0.13898077083284455,-0.0037130752311956357,-0.13965216104068223,-0.04955235637013637,-0.06060259711898012,0.06400921717170031,2.5,8.0,10.1,6.2,7.8,10.8,26640.0,33413.0,2933.0,1098067.0,1647.0,4567.0,9.6
61648,K 011104-015,Maschinentechnik,E,0.04858128442106992,0.404730796867684,0.45854769346238206,-0.0017631758793642005,0.19194111354683077,0.8713064393077761,5.7,8.9,8.6,8.3,9.8,10.4,60658.0,37063.0,2505.0,1466287.0,2086.0,4378.0,9.6
129271,K 090201-025,Entlassmanagement,E,-0.013914825014684452,0.1189806485652109,-0.21264646572087909,-0.03753062564609183,-0.2472076351091624,6.023265950553483,5.1,11.3,7.2,7.1,9.1,12.1,54649.0,47166.0,2103.0,1249096.0,1928.0,5100.0,9.5
64211,K 0809-003,Entwicklung,E,-0.08962609742301506,0.5317170504395355,0.3933228636325467,-0.020927980116416684,0.09473164096844192,0.757865226904289,11.9,9.4,8.2,11.0,9.6,10.8,127352.0,39280.0,2375.0,1932911.0,2043.0,4556.0,9.5
142476,K 090200-119,Indikation,E,-0.006932948819332725,0.12471620317206011,-0.18201669214165409,0.016051261005513483,-0.09949007349143144,7.165709077981549,4.2,11.0,6.2,6.4,9.2,12.8,45497.0,46012.0,1815.0,1125957.0,1941.0,5388.0,9.4
64045,K 0802-005,Handelsbetriebslehre,E,-0.12111240210327787,0.1299044280387184,-0.03013108304074557,-0.04797776708361769,0.05579312580478545,0.4400438815186693,5.0,9.1,10.4,7.6,9.2,8.6,53689.0,38119.0,3030.0,1336539.0,1960.0,3628.0,9.4
60714,K 010202-029,"Maschineneinrichtung, Anlageneinrichtung",E,0.022257642526989408,0.2153589927332958,0.03466651101562215,0.20266026166302087,0.2513792963778014,0.1345682662692621,4.6,8.3,8.1,8.1,10.4,9.4,49573.0,34958.0,2355.0,1427466.0,2208.0,3968.0,9.3
62254,K 030202-003,Preisgestaltung,E,-0.15359511534810502,0.18357135382093484,0.06347796213980568,-0.03828370687278881,0.10032221077541521,0.6514646039007241,6.0,8.9,10.5,7.7,9.4,7.9,64175.0,37176.0,3043.0,1350199.0,2002.0,3317.0,9.3
63560,K 0703-032,"Softwaretechnik, Software-Engineering",E,-0.17477536986945494,0.4497804071696832,0.6260142084975917,-0.013351544229797547,0.4558742780919524,1.482099100433576,15.0,9.5,7.8,13.3,9.9,10.3,161260.0,39713.0,2275.0,2335729.0,2108.0,4364.0,9.3
59996,K 070101,"CNC-, NC-Programme",S,0.0607852907133934,0.29927212209170756,0.3532238951948162,0.2537778596561784,0.2590284197814514,0.3171955033531653,5.0,8.5,8.1,8.4,10.1,9.3,53498.0,35472.0,2356.0,1481170.0,2150.0,3929.0,9.2
142427,K 130800-021,"Sicherheitsbestimmungen für elektrische Mess-, Steuer-, Regel- und Laborgeräte nach DIN EN 61010",E,-0.08934444739928889,0.26323321959318907,0.12700922890363772,-0.013681517612368804,0.0766797764871496,0.9015406177917736,4.0,8.6,7.7,6.6,10.0,9.6,42542.0,36155.0,2249.0,1152938.0,2130.0,4045.0,9.1
60653,K 010200-009,"Fertigungs-, Auftragssteuerung",E,0.024835625738924828,0.2798468110404359,0.11390875163420738,0.16911960330039072,0.45145161742671736,0.42935684524603307,5.3,8.5,8.0,7.5,9.5,9.9,56474.0,35792.0,2319.0,1325535.0,2020.0,4162.0,9.1
142122,K 0400-081,Leergutverwaltung,E,0.06451791045592989,-0.08461624433606765,-0.16438339300349808,0.008795624911331233,0.9001295326283383,0.1383429486301796,2.5,7.1,9.2,6.1,6.4,11.6,26786.0,29567.0,2670.0,1065281.0,1359.0,4913.0,9.1
133734,K 070408-069,Store-Management-System,E,-0.1049182641933526,0.2253155564460129,0.01626114211306105,-0.03217639849596259,0.2484593678911181,0.9395992070119443,3.6,8.4,10.1,6.4,9.5,7.4,38613.0,35061.0,2940.0,1124533.0,2025.0,3126.0,9.0
64422,K 090100-039,"Unterricht, Schulung (außerschulischer Bereich)",E,-0.19447180972442918,0.21283412111961017,0.13493000230207633,0.10058122848538034,0.16757511332758016,0.3724471747114522,7.6,8.9,9.4,8.5,10.8,6.8,81767.0,37156.0,2720.0,1495898.0,2281.0,2887.0,9.0
62335,K 030206-029,Sachbearbeitung,E,-0.1170594527890957,0.36438951010703136,0.14078285308917726,0.04937777793155883,0.32977012443511095,0.5825688363938248,8.5,9.3,9.3,9.7,7.9,9.4,91567.0,39123.0,2715.0,1703632.0,1669.0,3979.0,8.9
60797,K 010205-002,Störungssuche,E,0.0004470718564265238,0.333318809564982,-0.001270506442946071,0.020765655882712328,0.1301792077685023,0.7507300708901883,3.2,7.9,7.0,5.9,9.2,10.6,33857.0,33127.0,2033.0,1029096.0,1960.0,4464.0,8.9
142338,K 030203-068,Kundenanalyse,E,-0.14982377003787506,0.3045842782891297,0.09192834419832241,0.012848594867893226,0.2376069943139446,1.1223640575026412,18.4,9.5,9.3,12.2,8.5,8.9,197426.0,39701.0,2718.0,2140801.0,1813.0,3740.0,8.9
61273,K 010900-013,"SPS-Programmierung, SPS-Technik",E,-0.03556027959372291,0.2663688304611875,0.4359411937896899,-0.0023225202803048447,0.12067634860608116,0.8308674104196939,3.8,7.8,7.0,6.4,9.7,9.0,40438.0,32746.0,2021.0,1132470.0,2054.0,3783.0,8.6
61670,K 011105-003,Blechbearbeitung,E,-0.012713551424189496,0.23423363375598938,0.2334009743623545,0.09510637057991879,0.27276212082388474,0.5213021913111595,2.8,7.5,7.7,5.7,8.4,9.8,30458.0,31217.0,2241.0,1004445.0,1771.0,4156.0,8.6
62227,K 030201-010,Finanzplanung,E,-0.13312282721367427,0.15986703612686748,0.03841888718293142,0.010558977060451447,0.7053651505925917,0.7450583056757178,9.2,8.6,7.9,9.3,8.7,8.7,98596.0,35867.0,2298.0,1628197.0,1845.0,3679.0,8.4
63203,K 0700-015,"Internet-, Intranettechnik",E,-0.17291220093302329,0.2778992649389215,0.4947428472876339,-0.02749121098008412,0.2851133056651471,1.2456979154464973,15.3,8.4,7.2,12.6,9.1,8.8,163641.0,35056.0,2086.0,2211908.0,1935.0,3704.0,8.4
61694,K 011105-027,"Montage (Metall, Anlagenbau)",E,0.058590722004011754,0.22581582648254264,0.12768511064711216,0.05661383407973376,0.3384614657353316,0.2631481107941549,3.0,7.3,7.3,6.2,8.4,9.4,31822.0,30584.0,2135.0,1092150.0,1781.0,3987.0,8.4
61225,K 010800-019,"Kraftfahrzeugelektrik, Kraftfahrzeugelektronik",E,-0.14649806456916464,0.287479437551523,-0.20455439972842349,-0.062984604556579,0.07616374047408532,0.9528160803515774,2.9,7.4,6.2,5.4,8.0,10.8,30868.0,30814.0,1797.0,947912.0,1703.0,4553.0,8.3
63528,K 0703-000,"Anwenderberatung, Anwender-Support (IT)",E,-0.17116180010659385,0.36846482437957156,0.49600989017545927,-0.002456807859562599,0.541632416286781,1.2630816854404099,14.2,8.3,7.0,12.0,9.2,8.6,151730.0,34639.0,2022.0,2115140.0,1960.0,3623.0,8.3
61673,K 011105-006,"CNC-Kenntnisse, CNC-Programmieren",E,0.07880586132571629,0.27494807796373244,0.2755584191992222,0.2361256356558842,0.21620962616137476,0.5006271400522394,3.9,7.6,7.1,7.6,9.5,8.4,42330.0,31909.0,2066.0,1330554.0,2009.0,3540.0,8.3
142309,K 010202-072,Multimetermessung,E,-0.1359582518189927,0.22082413960850436,0.10067874401953548,-0.0502488714893399,0.11329466816308145,0.5907022832128885,3.0,7.3,6.5,5.6,9.3,8.5,32262.0,30361.0,1895.0,977561.0,1980.0,3609.0,8.1
130041,K 090201-027,Telemedizin,E,-0.011969690608277656,0.010122238963130997,-0.23758276994323174,-0.04623566044403799,-0.4089618796810128,11.01074814646723,2.9,9.3,5.0,5.1,7.6,11.7,30606.0,38979.0,1453.0,896310.0,1608.0,4936.0,8.1
69817,K 090201-016,Gebührenordnung für Ärzte (GOÄ),E,0.006115705900066015,0.10837342542044927,-0.2435026931375419,-0.008970493038971147,-0.24249240253097679,8.768929800170314,3.7,9.4,5.1,5.7,7.3,11.6,39543.0,39240.0,1486.0,1000956.0,1539.0,4893.0,8.0
61280,K 010901-006,Elektrische Energietechnik,E,0.05247264626896189,0.18472945395109114,0.3982328732998186,-0.012298761177690343,0.035007981575473565,1.1216909896903162,3.9,8.0,6.8,6.0,8.4,8.9,41984.0,33405.0,1984.0,1059396.0,1784.0,3758.0,8.0
64415,K 090100-032,"Pädagogische Psychologie, Schulpsychologie",E,-0.07280354703805293,0.03356280480660274,0.20443055946316482,0.12716577485414002,0.11435505038558375,0.31659779409878064,7.6,8.4,9.8,7.4,8.8,5.4,80982.0,35237.0,2861.0,1296042.0,1871.0,2276.0,8.0
57572,K 0702,"Datenbanken, Datenverwaltungssysteme",S,-0.16458738011416182,0.2857875913677957,0.4593148586908151,-0.03207615383804515,0.31100243207020706,1.4201700411912301,15.5,8.0,6.7,12.7,8.7,8.5,166318.0,33698.0,1947.0,2232710.0,1835.0,3588.0,8.0
64490,K 090200-017,Diagnose,E,0.044001688510045205,0.05450730999085776,-0.23625420686572346,-0.005036907417454905,-0.3177340806947606,8.713762635269676,3.0,9.3,5.0,5.1,7.2,11.9,31878.0,38890.0,1440.0,905226.0,1537.0,5010.0,8.0
61647,K 011104-014,Hydraulik,E,-0.06701078488753577,0.4010460074572,0.028638971757672892,0.10320254917583586,0.8804719796214574,0.6330407743419392,2.4,6.4,6.9,5.1,8.4,8.6,25519.0,26778.0,1995.0,898397.0,1774.0,3635.0,8.0
62238,K 030201-021,"Lohn- und Gehaltsbuchhaltung, -abrechnung",E,-0.11116292800872433,0.16679741142781548,0.13689212515898252,0.0651710743572249,0.032283250299021425,0.6203500256596319,8.5,8.4,8.3,8.3,7.7,8.1,91452.0,35147.0,2412.0,1462542.0,1633.0,3413.0,8.0
123629,K 1401-079,Sachkundenachweis nach § 5 Chemikalien-Klimaschutzverordnung,E,0.05527491183964963,0.3674208180976903,-0.2191136034297238,0.08947428187100842,-0.09312053026338737,1.3193601625480185,2.7,7.1,6.2,5.0,7.6,10.0,29054.0,29826.0,1816.0,887048.0,1617.0,4224.0,7.9
61216,K 010800-010,Fahrzeugdiagnose,E,-0.1282331124524883,0.18645225256840203,-0.22365367136165093,-0.041898279346130475,-0.1226328502415459,1.2823186266280897,2.3,6.9,5.9,4.9,7.6,10.1,24385.0,28702.0,1707.0,856283.0,1603.0,4276.0,7.9
63447,K 070106-010,Lagerverwaltungssysteme,E,-0.08283689996662061,-0.06561188083539393,-0.15950224102860452,0.06750515204136862,-0.0516686565467053,0.062420358220363105,2.7,5.5,7.5,5.6,4.4,11.9,29101.0,23021.0,2187.0,990171.0,939.0,5018.0,7.9
62264,K 030203-007,"Erfolgskontrolle (Marketing, Werbung)",E,-0.19477456326347664,0.26843610544923246,0.11486854470958344,-0.08212811825747011,-0.14046087483587477,0.7038056224159278,22.0,8.7,8.2,12.0,7.0,8.4,235501.0,36374.0,2386.0,2114485.0,1478.0,3565.0,7.9
62226,K 030201-009,Finanzierung,E,-0.17352198482939846,0.18274501741292973,0.26393095147169665,-0.04832450220420364,0.20475820973535763,0.59149929906109,10.1,7.7,7.7,8.8,8.0,7.7,108106.0,32142.0,2239.0,1544721.0,1707.0,3254.0,7.8
135752,K 0400-075,Versandpapiere erstellen,E,-0.0527704430189558,0.03793445340169332,-0.13842835373258183,0.014257366622751677,0.10648142864421693,0.12681277985256634,2.8,6.1,8.0,5.5,5.7,9.7,29972.0,25549.0,2330.0,962674.0,1199.0,4091.0,7.8
66226,K 1400-025,"Führerschein Gabelstapler, Flurförderzeuge",E,-0.08931062257112982,0.08271098213617299,-0.14846525096996877,0.050466805047201885,0.04607414942780796,-0.06333559964420883,2.0,5.3,7.3,5.1,4.4,11.7,21053.0,22361.0,2115.0,898322.0,926.0,4942.0,7.8
64044,K 0802-004,Finanzwirtschaft,E,-0.17301085753688167,0.2529585856660645,0.44793360775880303,-0.0344993339548127,0.32226439535296714,0.976497129725447,10.8,8.0,7.7,9.7,8.0,7.8,115651.0,33488.0,2242.0,1705586.0,1688.0,3307.0,7.8
63183,K 0610-007,"Energieverteilung, Energieversorgung",E,-0.0020837749687392993,0.24414617975153258,0.30117902402600566,0.05773601590416403,0.287322126027766,0.7889259053443226,4.0,7.5,6.6,5.7,8.1,8.3,43144.0,31579.0,1905.0,995500.0,1721.0,3492.0,7.7
119871,K 130701-030,Elektrofahrzeuge,E,-0.1741686603494732,0.1741110962206606,-0.22390090255529815,-0.08942079648843086,-0.0042901234567901125,0.9116423814594546,2.3,6.9,5.7,4.8,7.3,10.0,24512.0,28692.0,1665.0,847302.0,1558.0,4228.0,7.7
62357,K 030300-015,"Gruppen-, Teamleitung",E,-0.07056997512408082,0.19997519913344422,0.13556627857564119,0.08526954217769996,0.17382894915986233,1.0167492319854958,8.5,7.5,7.2,7.7,8.1,7.7,91121.0,31201.0,2089.0,1361472.0,1725.0,3266.0,7.7
62691,K 0400-054,Förderanlagen und Transportgeräte bedienen,E,-0.007198967878675609,0.049711553688634336,-0.38474452241709634,0.18962248113249142,-0.07255008710801393,-0.07410377828069496,1.9,5.2,7.3,5.0,4.2,11.5,20315.0,21830.0,2115.0,870805.0,889.0,4854.0,7.7
134679,K 090201-033,Videosprechstunde,E,-0.0026850969458793823,0.06293842949233484,-0.1430710648260892,-0.023071196071474502,-0.11515380494461802,9.689182391618905,2.9,9.0,4.9,5.0,6.8,11.3,30956.0,37617.0,1415.0,874397.0,1447.0,4782.0,7.7
61287,K 010901-013,Montage (Elektrotechnik),E,0.02087199967847162,0.23153828758975462,0.16438649246386533,0.04601377226034236,0.05066878619261272,0.6241350786574,3.4,7.3,6.2,5.8,8.3,8.4,36889.0,30745.0,1804.0,1014286.0,1759.0,3544.0,7.6
61314,K 010902-002,Elektroinstallation,E,0.016328904938219396,0.2651604356233288,0.08098281162209629,0.11022222241694075,0.21037992169217046,0.6342775743788244,3.0,7.3,6.0,5.5,8.4,8.1,32611.0,30680.0,1748.0,970552.0,1782.0,3436.0,7.5
62275,K 030203-018,Produktmanagement,E,-0.10753416937164735,0.3530817747498323,0.18482663698594806,-0.05086567475976851,-0.031971246980562286,0.7263441380800267,12.8,7.8,7.2,9.2,7.0,8.2,137380.0,32588.0,2095.0,1609922.0,1495.0,3450.0,7.5
61270,K 010900-010,"Mikrocomputer-, Mikroprozessortechnik",E,-0.15845898448235626,0.4254754389666163,0.6233116976019563,-0.03900052345720317,0.2319073314704897,0.9026185892203503,5.1,6.9,6.1,6.6,8.3,8.0,54166.0,29053.0,1771.0,1161248.0,1751.0,3365.0,7.5
61050,K 010505-008,Lebensmittelhygiene,E,-0.019833984319421582,0.09914217922573822,-0.047824458279555906,0.100956167000777,0.723384983179662,0.22124668857641092,3.5,6.6,7.5,5.3,7.5,7.2,37324.0,27692.0,2180.0,929843.0,1591.0,3041.0,7.4
60670,K 010201-010,Konstruktion,E,0.0340067355002096,0.4582997867606798,0.23838680431292447,-0.03291366978582922,0.1339694457978197,0.866980034329218,4.2,6.7,6.6,6.4,7.5,8.1,44748.0,28184.0,1929.0,1129941.0,1587.0,3426.0,7.4
61303,K 010901-029,Mikroelektronik,E,-0.09212346334910027,0.1505006663425236,0.0909658968519792,-0.056571566491271506,0.09843725757453461,0.782309461774631,4.4,6.9,6.1,6.0,7.9,7.9,46906.0,28912.0,1771.0,1049628.0,1677.0,3323.0,7.3
64698,K 090206-001,Anamnese,E,0.04388227969488831,0.05329974648253579,-0.17071950188971424,0.007843504018203721,-0.29633094982715563,9.720652387275942,2.8,8.6,4.5,4.8,6.5,10.9,30217.0,35884.0,1322.0,836225.0,1378.0,4598.0,7.3
142426,K 130800-020,Sicherheitsanforderungen für Niederspannungs-Schaltanlagen nach DIN EN 61439,E,-0.04965969462271105,0.304955887210125,0.22273612147178343,-0.0017474349523990693,0.08791435869117267,1.0912754582338362,3.2,7.1,6.2,5.3,7.7,8.0,34564.0,29853.0,1797.0,927439.0,1643.0,3361.0,7.3
138539,K 130701-042,Hybridfahrzeuge,E,-0.11681702553729592,0.25152038835680596,-0.29457689808567,-0.07297803442372972,-0.10345679012345678,0.8592567567567567,2.1,6.4,5.3,4.5,7.0,9.6,22224.0,26992.0,1528.0,798740.0,1490.0,4054.0,7.3
64691,K 090204-005,"Rettungsmaßnahmen, Erste Hilfe",E,-0.03625619832130912,0.5001646293933169,-0.053768427025242434,0.20095719856529143,0.4243930707912429,0.4513266861643994,4.5,6.8,7.0,5.1,8.7,6.1,48706.0,28499.0,2021.0,896566.0,1836.0,2564.0,7.3
64377,K 090003-035,Sozialpädagogik,E,-0.14541826133869953,-0.01841277001832492,0.17016891064868522,-0.03575650240054086,0.2511469534050179,0.37436106783819656,6.5,7.2,6.3,5.5,9.1,6.0,69993.0,30256.0,1845.0,962422.0,1933.0,2553.0,7.1
61351,K 010903-027,"Nachrichtentechnik, Kommunikationstechnik",E,-0.12718136066383853,0.1968654481096161,0.5134843978661088,-0.02957763827879619,0.48746976994856744,1.1120359422164465,5.7,6.6,6.2,6.5,8.0,7.1,60974.0,27814.0,1793.0,1147443.0,1695.0,2986.0,7.1
59885,K 11,Sprachkenntnisse,S,-0.19337799949961296,0.19955708954743628,0.05750515993427815,0.049784364803080246,0.41525770745465734,0.7218724024948725,5.8,6.8,7.2,6.7,6.5,7.4,61894.0,28295.0,2091.0,1174050.0,1376.0,3110.0,7.0
57576,K 0706,Netzwerkzertifizierungen,S,-0.17792380231444951,0.3108814920214981,0.5891704078056126,-0.014105968469719916,0.5915890532869815,1.5046923432356234,11.0,6.7,5.8,9.9,7.9,7.2,117550.0,28016.0,1675.0,1737456.0,1679.0,3027.0,7.0
62535,K 030304-013,Jahresabschluss,E,-0.06192255856946872,0.21238705470538963,0.3018587602581771,0.047214665412076605,0.43140627553583016,0.5156836374109234,8.1,7.2,7.1,8.1,6.8,7.0,86533.0,30265.0,2061.0,1423048.0,1451.0,2945.0,7.0
57578,K 0708,Netzprotokolle,S,-0.18087113062659133,0.3091578050875874,0.6008491705838996,-0.016711603224184975,0.5648418974784875,1.4893319574081931,11.8,6.8,5.7,10.4,8.1,7.3,126254.0,28481.0,1658.0,1825266.0,1712.0,3082.0,7.0
60718,K 010202-033,Messtechnik,E,-0.07502003198383568,0.3248033571313445,0.19206817137397017,-0.01596015220128334,0.020597768264038016,0.34741343165225846,2.9,6.4,5.6,4.9,8.3,7.1,31025.0,26707.0,1636.0,868113.0,1758.0,2986.0,7.0
61238,K 010800-032,Unfallinstandsetzung,E,-0.03727778520533129,0.2928472860267716,-0.2582476608569004,0.003184860230415651,-0.10330409356725145,1.4132335010817982,2.0,6.1,5.1,4.3,6.7,8.9,21251.0,25356.0,1486.0,750990.0,1417.0,3776.0,6.9
57575,K 0705,"Programmiersprachen, Programmbibliotheken, Entwicklungsumgebungen",S,-0.15295561937821187,0.3631976073107539,0.5900976208741374,-0.05048275583895812,0.49354862919643255,1.487601550824624,14.4,7.0,5.6,11.2,7.2,7.8,154501.0,29512.0,1620.0,1962112.0,1525.0,3306.0,6.9
61650,K 011104-017,Mechatronik,E,-0.07048104469042588,0.34969987755824206,0.3841649352683997,-0.027805917002086077,-0.028516105654339964,0.7377895226121564,4.5,6.5,6.4,6.1,6.8,7.6,47711.0,27052.0,1850.0,1068498.0,1451.0,3202.0,6.9
62688,K 0400-051,Tourenplanung,E,0.04000941164729939,0.3431915978615744,0.27664695430063274,0.1302611734724659,0.24660615435547423,0.4937485997193763,1.8,5.4,6.7,3.5,5.6,8.5,18779.0,22768.0,1954.0,614440.0,1192.0,3608.0,6.9
64354,K 090003-012,Freizeitgestaltung,E,-0.13301109825292415,0.05337879356866966,0.0411476876796865,0.06757497726606503,0.624320522713337,0.5225121638206452,5.0,6.6,6.0,4.7,8.7,5.7,53852.0,27830.0,1749.0,818118.0,1848.0,2400.0,6.8
62219,K 030201-002,Bilanzierung,E,-0.07939820447206675,0.21771146355936333,0.19787978682880406,0.0075344177592404,0.2804515614717162,0.35557375800573054,7.4,7.1,6.8,7.8,6.8,6.8,79532.0,29759.0,1973.0,1379749.0,1449.0,2871.0,6.8
142355,K 030500-008,"Kommunikationskonzept (erstellen, weiterentwickeln etc.)",E,-0.20201541506776124,0.16934820645608487,0.13208960374050616,-0.07817212365693711,-0.08889645826569373,0.6772098315491574,17.2,7.3,6.9,9.7,6.3,7.3,184035.0,30596.0,1993.0,1706404.0,1336.0,3062.0,6.8
62690,K 0400-053,Transport- und Lagertechnik,E,0.0785798549911998,0.09240939836842024,-0.23982740687356727,0.2912766999901194,-0.18732974342730435,0.252461708084229,1.6,4.6,6.3,4.2,3.5,10.2,17564.0,19106.0,1837.0,743346.0,743.0,4312.0,6.7
62635,K 030502-020,Werbekommunikation,E,-0.1959444838231851,0.30443157870866433,0.3094635854182768,0.02149043346704123,-0.09205289794724819,0.6630233621463304,17.1,7.4,6.9,9.7,6.0,7.1,183185.0,30859.0,2011.0,1705034.0,1274.0,2988.0,6.7
130973,K 010800-044,Fahrerassistenzsysteme - FAS,E,-0.009678646741593145,0.5036954807168642,-0.18846436132258326,0.019510866465305296,0.10941800688293508,0.8115442635115557,1.9,5.8,5.5,3.9,6.2,8.5,20147.0,24328.0,1585.0,679362.0,1316.0,3605.0,6.7
61223,K 010800-017,Karosseriearbeiten,E,0.02531039030281165,0.2976632757426075,-0.31738497584397907,0.018737700477317532,-0.1687596064066652,1.1850467479270725,1.9,5.9,4.8,4.1,6.5,8.9,20047.0,24805.0,1383.0,726543.0,1382.0,3746.0,6.7
61279,K 010901-005,Elektrische Antriebstechnik,E,-0.1260763234089361,0.2819175270678841,0.18915151247412845,-0.054538661243509,0.11981755205228461,1.0352329368297,2.7,6.3,5.3,4.8,7.4,7.3,28751.0,26453.0,1547.0,839148.0,1567.0,3083.0,6.7
62284,K 030203-027,Vertriebsmarketing,E,-0.15098239550366627,0.3443014343414232,0.13613903991520496,-0.006405685804496901,0.1774420044164128,0.8634494740755436,13.3,7.0,7.2,8.9,6.0,6.8,142972.0,29252.0,2087.0,1561765.0,1270.0,2876.0,6.7
120073,K 1401-076,Sachkunde Ladungssicherung auf Straßenfahrzeugen (VDI 2700),E,0.017142583417155653,0.09230492202597387,0.3367903566668363,0.04232431565962441,-0.26985810839175517,0.3476274139644513,1.6,4.6,6.4,3.8,3.9,9.6,16792.0,19149.0,1856.0,664691.0,830.0,4063.0,6.6
62319,K 030206-013,"E-Mail-Kommunikation, -Korrespondenz",E,-0.20203682115704635,0.015483661770832057,-0.06443293742192041,-0.034044322964251944,0.6634121975140131,0.5306594867615827,8.0,6.7,6.6,7.1,6.1,7.2,86285.0,28078.0,1932.0,1252926.0,1304.0,3020.0,6.6
62312,K 030206-006,"Besprechungsvorbereitung, -organisation",E,-0.22110194995665441,-0.09131287241982274,-0.1377896798538498,-0.12537816459190487,-0.2645971914264597,-0.029188667827366954,7.4,6.5,6.9,6.8,5.9,7.1,78944.0,27183.0,2009.0,1197232.0,1251.0,2992.0,6.6
61267,K 010900-007,"Gebäudesystemtechnik, Gebäudeleittechnik",E,0.005030181063161136,0.418873991639106,0.08375883479999557,0.08796021579408493,0.3261723444599902,0.8038321163349398,3.4,6.3,5.6,4.8,7.2,7.0,36571.0,26200.0,1632.0,850039.0,1534.0,2957.0,6.6
63090,K 0605-022,"Krankenhaus-, Praxishygiene",E,0.06793242432263086,0.15911814477453506,-0.07053759049706891,0.05607771296348202,-0.059360564542075854,0.3568243279011385,4.8,6.9,6.7,5.6,7.8,5.2,51733.0,29053.0,1937.0,978522.0,1655.0,2185.0,6.6
61234,K 010800-028,"Spur- und Sturzvermessung, -einstellung",E,-0.10176006991439314,0.18370002100816074,-0.21089079922596346,-0.02143593101279824,-0.07869281045751633,1.4348670098670098,1.9,5.8,4.9,4.1,6.4,8.5,19834.0,24306.0,1426.0,717645.0,1365.0,3589.0,6.6
63196,K 0700-008,"Datenübernahme, Datenaufbereitung",E,-0.16651005002252875,0.22257804430102227,0.4165510699161818,-0.03709897257741238,0.033943519405917784,1.258400913270989,10.1,6.8,7.1,8.3,6.6,6.1,108756.0,28274.0,2056.0,1451549.0,1398.0,2591.0,6.6
130753,K 030300-058,Agiles Projektmanagement,E,-0.18865933883560954,0.0799159382768751,-0.04223419148392084,-0.08131283445230063,0.12876135796293617,1.0672114160447612,9.0,6.4,6.1,7.6,6.4,7.1,96017.0,26936.0,1769.0,1330404.0,1348.0,2994.0,6.5
